109	2247831	1
109	67202144	2
109	40679527	3
109	50606863	4
109	12161577	5
109	27510480	6
109	32123987	7
109	13411540	8
109	21837152	9
109	39433542	10
109	36877873	11
109	7223822	12
109	40200216	13
109	31976947	14
109	3927646	15
109	4260551	16
109	36627903	17
109	43900708	18
109	915499	19
109	2467385	20
109	13239685	21
109	12103810	22
109	4845575	23
109	39119844	24
109	17390365	25
109	34742783	26
109	46206067	27
109	42207447	28
109	22659514	29
109	20519199	30
109	7101944	31
109	16672506	32
109	14297339	33
109	41712946	34
109	1844724	35
109	31841233	36
109	3849792	37
109	39492057	38
109	1033297	39
109	26545312	40
109	12794482	41
109	30360948	42
109	43188033	43
109	34847401	44
109	4180145	45
109	65496473	46
109	10690553	47
109	3979809	48
109	14478278	49
109	11227634	50
109	57864964	51
109	1829448	52
109	38482749	53
109	58863079	54
109	56123070	55
109	14076211	56
109	65222878	57
109	5386187	58
109	50194707	59
109	59232068	60
109	15378807	61
109	64030786	62
109	33745229	63
109	38491544	64
109	30430079	65
109	1563911	66
109	7414946	67
109	45269743	68
109	38768698	69
109	2259232	70
109	5073042	71
109	28969169	72
109	26764519	73
109	35130250	74
109	28652132	75
109	24366548	76
109	19147590	77
109	2534857	78
109	14028652	79
109	42115865	80
109	36227705	81
109	41639573	82
109	53846501	83
109	5616774	84
109	3732781	85
109	797798	86
109	26315413	87
109	9757243	88
109	8052251	89
109	55268869	90
109	9203790	91
109	2177906	92
109	59725736	93
109	62273484	94
109	1234389	95
109	42739493	96
109	38804115	97
109	41232839	98
109	30864723	99
109	36092050	100
109	22165566	101
109	31954721	102
109	41368172	103
109	64676913	104
109	59935972	105
109	55204045	106
109	41043130	107
109	1339955	108
109	1433136	109
109	59921467	110
109	20736730	111
109	14710275	112
109	4644909	113
109	41620700	114
109	37473657	115
109	67736156	116
109	32994398	117
109	44985193	118
109	598397	119
109	10135564	120
109	306547	121
109	24039457	122
109	38357481	123
109	11595540	124
109	33262210	125
109	8076477	126
109	3909547	127
109	3010746	128
109	2932229	129
109	21755178	130
109	63981340	131
109	538455	132
109	27997835	133
109	3429543	134
109	41226703	135
109	4292022	136
109	23799559	137
109	3326078	138
109	6029822	139
109	5052843	140
109	48671514	141
109	4694192	142
109	63462998	143
109	15333364	144
109	33514024	145
109	12794804	146
109	54744206	147
109	14636185	148
109	5922463	149
109	54962989	150
109	2111233	151
109	2951463	152
109	24784278	153
109	1681057	154
109	29636403	155
109	1883157	156
109	39423991	157
109	24494077	158
109	27697789	159
109	8657797	160
109	19737523	161
109	42192606	162
109	24636040	163
109	14683514	164
109	57046265	165
109	53777498	166
109	10922174	167
109	12517482	168
109	31524231	169
109	47596157	170
109	18552722	171
109	7761830	172
109	28892180	173
109	41745616	174
109	13977680	175
109	59722664	176
109	43436273	177
109	13656791	178
109	29412352	179
109	30870496	180
109	1941177	181
109	59994939	182
109	5128918	183
109	16314480	184
109	15086382	185
109	37515888	186
109	33662749	187
109	68920123	188
109	6030583	189
109	68656550	190
109	33262964	191
109	454687	192
109	44170923	193
109	3661958	194
109	16113281	195
109	30963922	196
109	4870370	197
109	8597883	198
109	6945089	199
109	4452304	200
109	39174847	201
109	40038129	202
109	16171201	203
109	5722141	204
109	5700240	205
109	6650513	206
109	49439032	207
109	5266051	208
109	2812905	209
109	6531454	210
109	31748184	211
109	64193289	212
109	19495691	213
109	60778910	214
109	1689172	215
109	47117719	216
109	62330483	217
109	42587809	218
109	71134454	219
109	3965765	220
109	2306908	221
109	7292022	222
109	47571256	223
109	5187024	224
109	34556736	225
109	64747141	226
109	3322387	227
109	12681164	228
109	44142383	229
109	43973515	230
109	3225960	231
109	3796462	232
109	2381862	233
109	940044	234
109	419982	235
109	54052745	236
109	42788047	237
109	45545548	238
109	32956666	239
109	51635651	240
109	3608663	241
109	38832930	242
109	16999974	243
109	35797783	244
109	20958639	245
109	6745617	246
109	11094858	247
109	35898388	248
109	21371379	249
109	7370905	250
109	417803	251
109	15410278	252
109	65637924	253
109	1937543	254
109	36828151	255
109	60094890	256
109	512396	257
109	72371980	258
109	55119738	259
109	2588686	260
109	4829197	261
109	33775565	262
109	1508868	263
109	2885102	264
109	54794244	265
109	45267287	266
109	352693	267
109	26739428	268
109	39747935	269
109	60554750	270
109	23569174	271
109	1032643	272
109	20611596	273
109	52291056	274
109	45510007	275
109	45529319	276
109	52344274	277
109	33625001	278
109	41697263	279
109	52128231	280
109	38558773	281
109	3450007	282
109	213251	283
109	7639512	284
109	60178492	285
109	43389156	286
109	2984225	287
109	3676479	288
109	47757316	289
109	32900870	290
109	40926896	291
109	33592708	292
109	1610321	293
109	57275853	294
109	31775043	295
109	54046829	296
109	51050578	297
109	44146531	298
109	3440608	299
109	4825376	300
109	38846433	301
109	50422753	302
109	43708821	303
109	9815542	304
109	2321242	305
109	10700321	306
109	64078096	307
109	65043300	308
109	7980763	309
109	42566496	310
109	69477761	311
109	65342667	312
109	307789	313
109	472610	314
109	35627867	315
109	70425144	316
109	21835208	317
109	43960873	318
109	14919990	319
109	1589944	320
109	3408276	321
109	2037176	322
109	29218415	323
109	23244306	324
109	58024397	325
109	56893797	326
109	50162431	327
109	61110855	328
109	28030619	329
109	24742937	330
109	56639302	331
109	6478244	332
109	64359670	333
109	713629	334
109	1364362	335
109	61677224	336
109	142588	337
109	4751590	338
109	25045707	339
109	62673060	340
109	7544443	341
109	26861668	342
109	5327757	343
109	53717326	344
109	290469	345
109	61446919	346
109	58845544	347
109	35189883	348
109	142822	349
109	8015995	350
109	39425447	351
109	43006057	352
109	15864743	353
109	47472907	354
109	464277	355
109	3596961	356
109	6126970	357
109	28645500	358
109	3623103	359
109	43219389	360
109	6199049	361
109	3238135	362
109	60373727	363
109	61310986	364
109	41407324	365
109	3242877	366
109	50462125	367
109	18613738	368
109	7450016	369
109	940063	370
109	3332587	371
109	23710393	372
109	901421	373
109	63991375	374
109	230481	375
109	2916428	376
109	61361508	377
109	3539982	378
109	1551139	379
109	31516932	380
109	28239685	381
109	50461635	382
109	37711314	383
109	68637754	384
109	1395344	385
109	51997677	386
109	43600786	387
109	21637956	388
109	67190408	389
109	20137746	390
109	26240693	391
109	42742330	392
109	650483	393
109	25569607	394
109	11892657	395
109	5448431	396
109	2536729	397
109	4527590	398
109	49272438	399
109	60095578	400
109	24493527	401
109	23218525	402
109	54891556	403
109	2108325	404
109	43866447	405
109	41980795	406
109	53423782	407
109	14665333	408
109	41776052	409
109	22985567	410
109	18942178	411
109	11069453	412
109	2053380	413
109	4560219	414
109	17913727	415
109	67303342	416
109	30720667	417
109	51225031	418
109	32674316	419
109	2063141	420
109	23168201	421
109	1085443	422
109	19248508	423
109	8336887	424
109	11381456	425
109	2783983	426
109	4001357	427
109	43853099	428
109	48441910	429
109	4586623	430
109	33752983	431
109	41018293	432
109	29076594	433
109	1336108	434
109	11412224	435
109	2024429	436
109	71716810	437
109	860319	438
109	43178147	439
109	35697055	440
109	721481	441
109	66497334	442
109	1637928	443
109	69583494	444
109	4498832	445
109	63832644	446
109	52104584	447
109	3663383	448
109	10906825	449
109	34505135	450
109	29815468	451
109	65436	452
109	37606372	453
109	46348771	454
109	14693023	455
109	4498589	456
109	23517727	457
109	65459544	458
109	42042178	459
109	6245494	460
109	33136853	461
109	54469332	462
109	68390327	463
109	3718903	464
109	32560165	465
109	1785117	466
109	4109723	467
109	60055177	468
109	66027612	469
109	58742935	470
109	59432411	471
109	41885322	472
109	44987178	473
109	24061146	474
109	4076352	475
109	51060889	476
109	1982322	477
109	2081791	478
109	56980261	479
109	65271323	480
109	1385911	481
109	51668536	482
109	1941154	483
109	4618142	484
109	43520483	485
109	33432215	486
109	23487440	487
109	35494112	488
109	41230568	489
109	6675128	490
109	328266	491
109	58629108	492
109	40875324	493
109	20399956	494
109	6365441	495
109	40111059	496
109	30637679	497
109	29941683	498
109	1526756	499
109	41735076	500
109	4865429	501
109	2917280	502
109	69327707	503
109	2697136	504
109	1040518	505
109	847571	506
109	63667990	507
109	43929781	508
109	44640085	509
109	43345873	510
109	11303927	511
109	7676315	512
109	40766312	513
109	43415535	514
109	34366102	515
109	20777420	516
109	26619393	517
109	1738064	518
109	3954720	519
109	39484903	520
109	31316917	521
109	29333295	522
109	39424216	523
109	53031436	524
109	41919443	525
109	22907524	526
109	3253340	527
109	58208059	528
109	54412276	529
109	42277097	530
109	4943931	531
109	43027589	532
109	65213428	533
109	24857249	534
109	65028249	535
109	2057905	536
109	8802444	537
109	23108456	538
109	34077321	539
109	41568821	540
109	61971723	541
109	47401180	542
109	30275	543
109	31810910	544
109	49640989	545
109	3450318	546
109	19465885	547
109	213246	548
109	64386890	549
109	36024606	550
109	4873584	551
109	38075084	552
109	26949434	553
109	69562094	554
109	41029258	555
109	57896192	556
109	1844566	557
109	30876562	558
109	448181	559
109	24426505	560
109	63716198	561
109	1851538	562
109	11796155	563
109	680435	564
109	17038375	565
109	42102072	566
109	40644593	567
109	42240518	568
109	4305830	569
109	50504996	570
109	56727559	571
109	4251465	572
109	67721330	573
109	1128471	574
109	39420388	575
109	48114467	576
109	21876111	577
109	55821165	578
109	4351641	579
109	46896877	580
109	7663747	581
109	9604018	582
109	6167301	583
109	5786204	584
109	10439707	585
109	15185206	586
109	42376663	587
109	63495965	588
109	26353112	589
109	51579232	590
109	34481195	591
109	17208834	592
109	63656361	593
109	28143431	594
109	29187178	595
109	8790920	596
109	33280854	597
109	44327690	598
109	13927565	599
109	3304560	600
109	4055603	601
109	34605854	602
109	1545323	603
109	20971501	604
109	22016985	605
109	69934515	606
109	12821638	607
109	44644447	608
109	30854893	609
109	49154560	610
109	58125026	611
109	129368	612
109	68741626	613
109	41000658	614
109	2610234	615
109	15385685	616
109	60767475	617
109	56449078	618
109	46198204	619
109	55604383	620
109	23463189	621
109	33290083	622
109	56643777	623
109	1067117	624
109	4379692	625
109	59465357	626
109	11650705	627
109	41466378	628
109	54314408	629
109	4055486	630
109	8113240	631
109	12995615	632
109	52504868	633
109	886672	634
109	3501907	635
109	18486768	636
109	49373895	637
109	70086306	638
109	9114648	639
109	68086981	640
109	31804949	641
109	3987041	642
109	47797072	643
109	57201458	644
109	11347117	645
109	15671596	646
109	41766912	647
109	63427078	648
109	25012124	649
109	45257290	650
109	48558278	651
109	34548840	652
109	33160132	653
109	64692076	654
109	1135979	655
109	17826421	656
109	32314211	657
109	43494100	658
109	52133401	659
109	8902330	660
109	53834367	661
109	3412203	662
109	3216798	663
109	49338997	664
109	55535147	665
109	44523855	666
109	2077533	667
109	5986582	668
109	28033881	669
109	67570226	670
109	550214	671
109	55546105	672
109	18080137	673
109	58308957	674
109	49045375	675
109	3982921	676
109	40209851	677
109	8656845	678
109	21028662	679
109	38981966	680
109	31782512	681
109	33495307	682
109	42112175	683
109	58099914	684
109	75159	685
109	4260564	686
109	15981870	687
109	12157297	688
109	5651515	689
109	21777186	690
109	2793761	691
109	36589287	692
109	24408933	693
109	32337158	694
109	9425847	695
109	43122738	696
109	34210518	697
109	71621028	698
109	45314736	699
109	2111318	700
109	23214089	701
109	66061156	702
109	40205451	703
109	2263255	704
109	55676150	705
109	64527137	706
109	31285975	707
109	30889993	708
109	65556766	709
109	43212643	710
109	6313598	711
109	46809860	712
109	5479420	713
109	5164905	714
109	1812216	715
109	41001123	716
109	14615114	717
109	21696582	718
109	3920826	719
109	29346574	720
109	33136523	721
109	33177634	722
109	9386426	723
109	21777191	724
109	11537723	725
109	1054845	726
109	41248733	727
109	41525110	728
109	19891556	729
109	32428439	730
109	62863399	731
109	9385576	732
109	2807960	733
109	41353671	734
109	57103833	735
109	24900519	736
109	41243163	737
109	61280332	738
109	23941027	739
109	27126396	740
109	3424124	741
109	1701434	742
109	1940398	743
109	1511755	744
109	57665523	745
109	41437662	746
109	4499062	747
109	34556750	748
109	35339019	749
109	3887641	750
109	68231272	751
109	42028762	752
109	27419784	753
109	70308727	754
109	8991445	755
109	48260561	756
109	10162977	757
109	3423769	758
109	41225702	759
109	45411907	760
109	26978561	761
109	54215166	762
109	8072787	763
109	48580901	764
109	47109653	765
109	40772995	766
109	8675313	767
109	42026718	768
109	35467075	769
109	45049482	770
109	19355191	771
109	29389955	772
109	3084973	773
109	30610054	774
109	28463106	775
109	67399040	776
109	2568737	777
109	3670341	778
109	37957527	779
109	2271481	780
109	55647766	781
109	60263657	782
109	57838322	783
109	2936667	784
109	36011649	785
109	36694582	786
109	53694627	787
109	42075901	788
109	64961407	789
109	2681820	790
109	8489366	791
109	32720632	792
109	2413465	793
109	49403256	794
109	12150101	795
109	23283158	796
109	60584782	797
109	68721381	798
109	3742851	799
109	45264956	800
109	45184815	801
109	12764766	802
109	43400769	803
109	1336117	804
109	12461434	805
109	4531990	806
109	45312490	807
109	11437048	808
109	43844978	809
109	21436464	810
109	574909	811
109	11892585	812
109	50333924	813
109	26541	814
109	63310	815
109	10812453	816
109	21027474	817
109	34171890	818
109	39004117	819
109	39671853	820
109	961542	821
109	28682275	822
109	4107637	823
109	1133724	824
109	4540924	825
109	12234659	826
109	57037688	827
109	55631862	828
109	27676616	829
109	16593230	830
109	27115533	831
109	3510452	832
109	3527981	833
109	1951150	834
109	817996	835
109	1844615	836
109	28645571	837
109	38271731	838
109	8340706	839
109	2108684	840
109	3837308	841
109	10526418	842
109	22119521	843
109	55371290	844
109	28871575	845
109	51280835	846
109	44451957	847
109	41369005	848
109	46289492	849
109	31984575	850
109	71618539	851
109	12315045	852
109	56714727	853
109	57928040	854
109	41228064	855
109	1058804	856
109	12278759	857
109	50447000	858
109	7853149	859
109	44591194	860
109	4481841	861
109	742453	862
109	8335457	863
109	40834832	864
109	59844176	865
109	44997771	866
109	24466540	867
109	10091427	868
109	23738222	869
109	40192000	870
109	51290505	871
109	15410318	872
109	1951293	873
109	1655723	874
109	67660518	875
109	4084254	876
109	9758468	877
109	59795133	878
109	24036705	879
109	59014433	880
109	59475257	881
109	2605793	882
109	31422324	883
109	570231	884
109	19587744	885
109	34039190	886
109	67980925	887
109	31832536	888
109	50989407	889
109	41350862	890
109	46290051	891
109	66492155	892
109	62364230	893
109	38084491	894
109	41604211	895
109	58713713	896
109	48769959	897
109	1853636	898
109	8794921	899
109	39611234	900
109	4750927	901
109	42221072	902
109	33439352	903
109	18547138	904
109	55661596	905
109	42640413	906
109	4541049	907
109	72596010	908
109	26890887	909
109	53773814	910
109	8921890	911
109	689763	912
109	46405472	913
109	61360452	914
109	63486764	915
109	23256368	916
109	16711384	917
109	26252728	918
109	33528634	919
109	4087825	920
109	33082523	921
109	12301888	922
109	29285940	923
109	5439220	924
109	51298755	925
109	26062184	926
109	61261825	927
109	6513492	928
109	22152731	929
109	39587717	930
109	1926563	931
109	46236795	932
109	46872011	933
109	8876657	934
109	17356798	935
109	62685808	936
109	42358664	937
109	213472	938
109	32427935	939
109	2009711	940
109	4515631	941
109	612803	942
109	20998864	943
109	309729	944
109	2528738	945
109	6713041	946
109	5161973	947
109	4498755	948
109	35479150	949
109	16846379	950
109	36468641	951
109	34229803	952
109	67892358	953
109	791689	954
109	1155739	955
109	12481231	956
109	61257079	957
109	446262	958
109	5651517	959
109	7009550	960
109	52448130	961
109	41368607	962
109	24559893	963
109	32954239	964
109	55334873	965
109	12161221	966
109	10155486	967
109	59457054	968
109	45325644	969
109	3132962	970
109	19621356	971
109	8786226	972
109	20525737	973
109	5584674	974
109	22178705	975
109	63390423	976
109	52558405	977
109	66623694	978
109	33663872	979
109	24626825	980
109	59183162	981
109	71895512	982
109	1057569	983
109	55591413	984
109	66831019	985
109	23570482	986
109	35219794	987
109	8525244	988
109	27854050	989
109	10876129	990
109	20255111	991
109	48580966	992
109	26993334	993
109	16185563	994
109	55398617	995
109	59407891	996
109	429086	997
109	63374484	998
109	10070946	999
109	11912461	1000
113	3588945	1
113	48422691	2
113	27439171	3
113	1705406	4
113	25944076	5
113	34083665	6
113	1232088	7
113	15529170	8
113	34007239	9
113	10979410	10
113	55713937	11
113	16686643	12
113	58660709	13
113	5533668	14
113	8282989	15
113	6599431	16
113	20545773	17
113	2703340	18
113	51010320	19
113	11682101	20
113	6094307	21
113	6126096	22
113	28699696	23
113	7482147	24
113	17552066	25
113	3105539	26
113	1724422	27
113	12675924	28
113	5541680	29
113	19400758	30
113	44806560	31
113	10331405	32
113	25721827	33
113	28487104	34
113	27279709	35
113	219040	36
113	5548781	37
113	56882517	38
113	56761850	39
113	5012787	40
113	11392064	41
113	47084762	42
113	33457293	43
113	6373750	44
113	17120190	45
113	15688731	46
113	5186881	47
113	31906489	48
113	38330239	49
113	5035407	50
113	14309544	51
113	34764003	52
113	11888766	53
113	43829609	54
113	19389514	55
113	20247576	56
113	25127240	57
113	11973091	58
113	28418695	59
113	26740295	60
113	4029098	61
113	37030917	62
113	303928	63
113	56665068	64
113	8281231	65
113	50520333	66
113	12013806	67
113	17858693	68
113	3858746	69
113	1590720	70
113	41430874	71
113	44556119	72
113	48673745	73
113	5776416	74
113	17569375	75
113	28173243	76
113	5526227	77
113	62878767	78
113	2531978	79
113	451835	80
113	66652267	81
113	14619627	82
113	58964890	83
113	6708252	84
113	7831972	85
113	11027732	86
113	672934	87
113	20453522	88
113	17751093	89
113	17836327	90
113	5374194	91
113	8309310	92
113	19502541	93
113	2798178	94
113	3680204	95
113	23943353	96
113	25981676	97
113	7977406	98
113	6135549	99
113	13333562	100
113	26098728	101
113	2162119	102
113	230859	103
113	57235599	104
113	13304921	105
113	1858682	106
113	19278406	107
113	33687379	108
113	40501352	109
113	4073886	110
113	54964951	111
113	575079	112
113	8567806	113
113	21153376	114
113	18843087	115
113	9547806	116
113	17806123	117
113	19877034	118
113	40512719	119
113	8691864	120
113	19562099	121
113	55636585	122
113	25267846	123
113	44227448	124
113	60129912	125
113	1809451	126
113	7980763	127
113	56929349	128
113	60585695	129
113	62306892	130
113	57538893	131
113	67048050	132
113	52976936	133
113	49591861	134
113	36657897	135
113	44210710	136
113	10458603	137
113	39302311	138
113	40400057	139
113	40501707	140
113	5078055	141
113	8492265	142
113	34331257	143
113	32312042	144
113	3520815	145
113	68193009	146
113	41914724	147
113	16267645	148
113	68449905	149
113	52011350	150
113	2012411	151
113	43703884	152
113	46730455	153
113	44377888	154
113	45204680	155
113	7202949	156
113	60339989	157
113	37888701	158
113	32224660	159
113	46592250	160
113	33136515	161
113	34952888	162
113	49279324	163
113	1076027	164
113	12692875	165
113	45412955	166
113	59549489	167
113	61479601	168
113	29635385	169
113	7699869	170
113	69296027	171
113	3002402	172
113	43545730	173
113	44805399	174
113	15708208	175
113	44940048	176
113	45008541	177
113	34210751	178
113	41892037	179
113	50025633	180
113	38188315	181
113	57915741	182
113	5811055	183
113	43099540	184
113	64203693	185
113	32956354	186
113	46634717	187
113	20533950	188
113	29823743	189
113	46699088	190
113	49057473	191
113	26460871	192
113	15456404	193
113	15527196	194
113	25081107	195
113	44939846	196
113	44067454	197
113	46539834	198
113	53121203	199
113	3999301	200
113	30646291	201
113	48443874	202
113	68904812	203
113	46899959	204
113	54593264	205
113	29735796	206
113	23786280	207
113	2455815	208
113	23816799	209
113	34252275	210
113	45351470	211
113	49415759	212
113	54615022	213
113	54110371	214
113	15271121	215
113	50247811	216
113	68428956	217
113	13465368	218
113	18422099	219
113	27950084	220
113	43487252	221
113	68952890	222
113	43998550	223
113	45076230	224
113	63668417	225
113	6805837	226
113	8284674	227
113	38102511	228
113	19848011	229
113	26068588	230
113	34312899	231
113	57850822	232
113	27477214	233
113	30063738	234
113	1705316	235
113	23174900	236
113	30778464	237
113	2045011	238
113	709860	239
113	48398488	240
113	45061744	241
113	55686201	242
113	24108622	243
113	67738116	244
113	24129324	245
113	43210352	246
113	43834947	247
113	62501533	248
113	21789335	249
113	46437232	250
113	46689500	251
113	15297098	252
113	18332925	253
113	31673271	254
113	46582854	255
113	63234950	256
113	67685194	257
113	6921267	258
113	12933046	259
113	44236356	260
113	70973425	261
113	57315628	262
113	52618099	263
113	54013528	264
113	12487226	265
113	34952866	266
113	43288688	267
113	55077437	268
113	56218281	269
113	58188051	270
113	51041525	271
113	31803914	272
113	32813130	273
113	34825470	274
113	36815216	275
113	45241971	276
113	54420433	277
113	69864918	278
113	189776	279
113	13545760	280
113	31508793	281
113	38609173	282
113	5537493	283
113	63326383	284
113	71318835	285
113	7885814	286
113	11544253	287
113	53189124	288
113	63568974	289
113	10293538	290
113	60323844	291
113	61174183	292
113	49479302	293
113	60838435	294
113	64457333	295
113	24597341	296
113	22622503	297
113	2728721	298
113	37494961	299
113	62496378	300
113	49869837	301
113	13353476	302
113	7824934	303
113	29167861	304
113	43841619	305
113	45019529	306
113	47906828	307
113	49273677	308
113	5664334	309
113	64361135	310
113	44805555	311
113	55910363	312
113	64435274	313
113	7885206	314
113	33666391	315
113	18264110	316
113	68366769	317
113	44805521	318
113	45264799	319
113	45264985	320
113	57975045	321
113	19968500	322
113	39482932	323
113	49118694	324
113	50287557	325
113	64828722	326
113	70980289	327
113	9765304	328
113	7191769	329
113	61991322	330
113	92539	331
113	1886618	332
113	29236626	333
113	32981149	334
113	42439921	335
113	45204863	336
113	52140823	337
113	53777764	338
113	62178464	339
113	65548409	340
113	71486654	341
113	23217865	342
113	26661588	343
113	56463179	344
113	60187315	345
113	2417736	346
113	52184749	347
113	63269978	348
113	50025533	349
113	50136143	350
113	62417813	351
113	53681866	352
113	31563887	353
113	31608273	354
113	38764916	355
113	4599664	356
113	67358149	357
113	8940345	358
113	38719536	359
113	5870858	360
113	6838347	361
113	69869047	362
113	7068069	363
113	21767225	364
113	44798124	365
113	58446327	366
113	59228976	367
113	62833068	368
113	30831587	369
113	52802217	370
113	71795966	371
113	242528	372
113	37629181	373
113	44528131	374
113	44940311	375
113	45204776	376
113	54709695	377
113	63749369	378
113	66124448	379
113	70581493	380
113	68102263	381
113	11695354	382
113	12127937	383
113	25973351	384
113	67570226	385
113	8349539	386
113	1003861	387
113	18418904	388
113	44087740	389
113	44805485	390
113	46288465	391
113	63072796	392
113	70193257	393
113	42436770	394
113	43620710	395
113	22317779	396
113	3329045	397
113	37447455	398
113	23704264	399
113	28768724	400
113	43057921	401
113	44959182	402
113	50439809	403
113	56016485	404
113	36196361	405
113	17956798	406
113	44862463	407
113	53977035	408
113	62054889	409
113	62247895	410
113	6722122	411
113	39640884	412
113	15097511	413
113	44805411	414
113	44810605	415
113	44939993	416
113	50439573	417
113	57975120	418
113	67327295	419
113	10702719	420
113	26540889	421
113	19442011	422
113	28020190	423
113	34758809	424
113	38016235	425
113	45422188	426
113	48060846	427
113	58660724	428
113	14851290	429
113	22276597	430
113	22277105	431
113	22279040	432
113	44805347	433
113	44899999	434
113	44940194	435
113	52205623	436
113	53168685	437
113	59358032	438
113	52880073	439
113	70686539	440
113	25320302	441
113	46336509	442
113	16589872	443
113	32366047	444
113	40136613	445
113	46203367	446
113	52139997	447
113	53496803	448
113	24121593	449
113	38587920	450
113	43010464	451
113	64176365	452
113	7377110	453
113	1063077	454
113	24752844	455
113	2869470	456
113	30273493	457
113	33342476	458
113	39280040	459
113	45076217	460
113	45351746	461
113	47662434	462
113	57827792	463
113	59228968	464
113	6284618	465
113	22278783	466
113	30034694	467
113	42532074	468
113	44899838	469
113	50287699	470
113	44899817	471
113	50182770	472
113	50287127	473
113	50439438	474
113	50954854	475
113	52571136	476
113	54856149	477
113	57182781	478
113	57964702	479
113	62770372	480
113	64816964	481
113	6718563	482
113	12806370	483
113	26953207	484
113	28687959	485
113	32978863	486
113	34764569	487
113	39743141	488
113	4058305	489
113	45690241	490
113	46331807	491
113	51018198	492
113	5326842	493
113	55693244	494
113	66701605	495
113	70688996	496
113	72266402	497
113	9857632	498
113	11782297	499
113	19480795	500
113	22554167	501
113	28799266	502
113	42569611	503
113	44805510	504
